timestamp,angle,torque,speed
1479425751180136527,0.0767944902182,0.875,19.9694442749
1479425751200005626,0.0767944902182,0.9375,19.9833335876
1479425751220039791,0.0767944902182,0.75,19.9944438934
1479425751240094010,0.0767944902182,0.9375,20.0055561066
1479425751260092833,0.0767944902182,0.75,20.0138893127
1479425751280132426,0.0767944902182,0.9375,20.0222225189
1479425751300191249,0.0767944902182,1.0,20.0305557251
1479425751320212737,0.0767944902182,1.0,20.0388889313
1479425751340274135,0.0767944902182,1.0,20.0499992371
1479425751360263566,0.0767944902182,1.0,20.0611114502
1479425751380336501,0.0767944902182,1.0625,20.0694446564
1479425751400362944,0.0785398185253,1.0625,20.0777778625
1479425751420443389,0.0785398185253,1.0625,20.0861110687
1479425751440481423,0.0785398185253,1.0,20.0972213745
1479425751460476500,0.0785398185253,0.9375,20.1027774811
1479425751480512068,0.0785398185253,1.0,20.105556488
1479425751500607503,0.0785398185253,0.6875,20.1083335876
1479425751520584564,0.0785398185253,0.625,20.1111106873
1479425751540612974,0.0785398185253,0.5625,20.1138896942
1479425751560615330,0.0785398185253,0.5,20.1166667938
1479425751580639742,0.0767944902182,0.4375,20.1194438934
1479425751600694508,0.0767944902182,0.375,20.1194438934
1479425751620743974,0.0750491544604,0.25,20.1166667938
1479425751640740434,0.0715584978461,0.25,20.1194438934
1479425751660791366,0.0663225129247,0.1875,20.125
1479425751680847264,0.0628318563104,0.1875,20.1222229004
1479425751700883515,0.0558505356312,0.125,20.1194438934
1479425751720920155,0.0506145469844,0.0,20.1166667938
1479425751740919076,0.0436332300305,0.0625,20.1194438934
1479425751760971110,0.0366519130766,0.0,20.1222229004
1479425751781011607,0.0314159281552,0.0625,20.1222229004
1479425751801062582,0.0244346093386,0.0,20.125
1479425751821088466,0.0191986225545,0.0625,20.125
1479425751841119959,0.0174532923847,0.125,20.1277770996
1479425751861116710,0.0157079640776,-0.125,20.1361103058
1479425751881185881,0.0139626339078,-0.0625,20.1416664124
1479425751901186216,0.0139626339078,-0.1875,20.1416664124
1479425751921237078,0.0122173046693,-0.25,20.1472225189
1479425751941290492,0.00872664619237,-0.25,20.1527786255
1479425751961292532,0.0069813169539,-0.4375,20.1611118317
1479425751981355606,0.00523598771542,-0.3125,20.1611118317
1479425752001344385,0.00523598771542,-0.4375,20.1611118317
1479425752021387206,0.00174532923847,-0.4375,20.1611118317
1479425752041456470,0.00174532923847,-0.5,20.1583328247
1479425752061449621,0.0,-0.5625,20.1583328247
1479425752081581367,-0.00174532923847,-0.4375,20.1583328247
1479425752101583869,-0.00349065847695,-0.4375,20.1555557251
1479425752121582702,-0.00523598771542,-0.4375,20.1499996185
1479425752141606740,-0.0069813169539,-0.3125,20.1472225189
1479425752161651711,-0.0069813169539,-0.25,20.144443512
1479425752181646779,-0.0069813169539,-0.25,20.144443512
1479425752201693845,-0.0069813169539,-0.0625,20.144443512
1479425752221736740,-0.0069813169539,0.0625,20.144443512
1479425752241776011,-0.0069813169539,0.0625,20.144443512
1479425752262050362,-0.0069813169539,-0.0625,20.144443512
1479425752281942810,-0.0069813169539,-0.1875,20.1499996185
1479425752301867126,-0.0069813169539,-0.1875,20.1499996185
1479425752321968659,-0.00872664619237,-0.375,20.1499996185
1479425752342083813,-0.0104719754308,-0.375,20.1499996185
1479425752362146140,-0.0139626339078,-0.375,20.1527786255
1479425752382046655,-0.0174532923847,-0.5625,20.1555557251
1479425752402151930,-0.0209439508617,-0.375,20.1555557251
1479425752422059575,-0.0226892810315,-0.625,20.1555557251
1479425752442085339,-0.0279252678156,-0.5625,20.1583328247
1479425752462133869,-0.0314159281552,-0.5625,20.1666660309
1479425752482182878,-0.0331612564623,-0.625,20.1749992371
1479425752502286038,-0.0331612564623,-0.4375,20.177778244
1479425752522462431,-0.0331612564623,-0.375,20.1805553436
1479425752542304218,-0.0331612564623,-0.3125,20.1833324432
1479425752562320900,-0.0331612564623,-0.1875,20.1916675568
1479425752582354648,-0.0331612564623,-0.125,20.2000007629
1479425752602443709,-0.0314159281552,0.0625,20.2055549622
1479425752622409505,-0.0296705979854,0.125,20.2083339691
1479425752642420875,-0.0279252678156,0.0625,20.2138881683
1479425752662607064,-0.0244346093386,0.125,20.2194442749
1479425752682564183,-0.0226892810315,0.0,20.2222213745
1479425752702738797,-0.0209439508617,0.0625,20.2194442749
1479425752722581571,-0.0209439508617,-0.125,20.2194442749
1479425752742630881,-0.0209439508617,0.1875,20.2222213745
1479425752762645122,-0.0209439508617,0.1875,20.2250003815
1479425752782703499,-0.0191986225545,0.125,20.2333335876
1479425752802725410,-0.0191986225545,-0.0625,20.230556488
1479425752823018743,-0.0191986225545,0.0,20.2388896942
1479425752842977911,-0.0191986225545,0.0625,20.2555561066
1479425752862852801,-0.0191986225545,0.125,20.2583332062
1479425752882871132,-0.0174532923847,0.1875,20.2749996185
1479425752902865060,-0.0174532923847,0.1875,20.2777786255
1479425752923139809,-0.0157079640776,0.375,20.2861118317
1479425752942963598,-0.0139626339078,0.3125,20.2972221375
1479425752963005624,-0.0122173046693,0.3125,20.302778244
1479425752983008490,-0.0104719754308,0.375,20.3194446564
1479425753003073627,-0.0069813169539,0.1875,20.3277778625
1479425753023302268,-0.00349065847695,0.375,20.3305549622
1479425753043134973,0.0,0.375,20.3388881683
1479425753063166490,0.00174532923847,0.3125,20.3388881683
1479425753083216801,0.00349065847695,0.4375,20.3472213745
1479425753103250530,0.0069813169539,0.3125,20.3611106873
1479425753123287947,0.00872664619237,0.4375,20.3638896942
1479425753143311983,0.00872664619237,0.4375,20.3694438934
1479425753163343098,0.0104719754308,0.4375,20.3666667938
1479425753183379473,0.0104719754308,0.25,20.3722229004
1479425753203385036,0.0104719754308,0.1875,20.375
1479425753223412670,0.0104719754308,0.125,20.3777770996
1479425753243480913,0.0104719754308,-0.0625,20.3861103058
1479425753263480980,0.00872664619237,-0.0625,20.3861103058
1479425753283571713,0.0069813169539,0.0,20.394443512
1479425753303576149,0.00523598771542,-0.25,20.3972225189
1479425753323592504,0.00349065847695,0.0625,20.394443512
1479425753343636312,0.00174532923847,-0.125,20.3972225189
1479425753363688383,0.00174532923847,-0.0625,20.3999996185
1479425753383693834,0.00174532923847,-0.0625,20.4055557251
1479425753403912840,0.00174532923847,-0.125,20.4055557251
1479425753423772859,0.00174532923847,-0.0625,20.4027786255
1479425753443788983,0.00174532923847,-0.125,20.4027786255
1479425753463813646,0.00174532923847,-0.125,20.4055557251
1479425753483867419,0.00174532923847,-0.1875,20.4111118317
1479425753503898987,0.00174532923847,-0.4375,20.4249992371
1479425753523943406,0.00174532923847,-0.3125,20.4361114502
1479425753543960711,0.00174532923847,-0.4375,20.447221756
1479425753564007351,0.0,-0.4375,20.4694442749
1479425753584073901,-0.00174532923847,-0.3125,20.4944438934
1479425753604108699,-0.00349065847695,-0.4375,20.5138893127
1479425753624093287,-0.00349065847695,-0.4375,20.5138893127
1479425753644139656,-0.00523598771542,-0.3125,20.5166664124
1479425753664175280,-0.00523598771542,-0.25,20.5305557251
1479425753684218738,-0.00523598771542,-0.25,20.5416660309
1479425753704230201,-0.00523598771542,-0.125,20.5583324432
1479425753724270954,-0.00523598771542,-0.0625,20.5666675568
1479425753744316107,-0.00523598771542,0.0,20.5777778625
1479425753764318474,-0.00523598771542,0.0625,20.5805549622
1479425753784352315,-0.00523598771542,0.0625,20.5833339691
1479425753804434521,-0.00349065847695,0.0625,20.5944442749
1479425753824459929,-0.00349065847695,0.125,20.6000003815
1479425753844475885,-0.00349065847695,0.125,20.605556488
1479425753864565224,-0.00349065847695,0.0,20.6083335876
1479425753884566117,-0.00349065847695,0.0625,20.6166667938
1479425753904607468,-0.00349065847695,0.0,20.6333332062
1479425753924634741,-0.00349065847695,0.0,20.644443512
1479425753944634949,-0.00349065847695,0.125,20.6499996185
1479425753964692249,-0.00349065847695,0.125,20.6638889313
1479425753984727768,-0.00349065847695,0.0625,20.677778244
1479425754004732696,-0.00349065847695,0.0,20.697221756
1479425754024779525,-0.00349065847695,0.0625,20.7111110687
1479425754044832557,-0.00349065847695,0.125,20.7194442749
1479425754064839640,-0.00349065847695,0.0625,20.7333335876
1479425754084868522,-0.00349065847695,0.125,20.75
1479425754104910873,-0.00349065847695,0.125,20.7722225189
1479425754124958113,-0.00349065847695,0.125,20.7861118317
1479425754145000835,-0.00349065847695,0.1875,20.802778244
1479425754165004155,-0.00349065847695,0.1875,20.8250007629
1479425754185073151,-0.00349065847695,0.1875,20.8444442749
1479425754205094824,-0.00349065847695,0.1875,20.8666667938
1479425754225110889,-0.00174532923847,0.25,20.8916664124
1479425754245137516,-0.00174532923847,0.3125,20.9222221375
1479425754265187116,0.00174532923847,0.25,20.9583339691
1479425754285233159,0.00174532923847,0.1875,20.9944438934
1479425754305273529,0.00174532923847,0.125,21.0277786255
1479425754325291103,0.00174532923847,0.1875,21.0499992371
1479425754345321191,0.00174532923847,0.125,21.0666675568
1479425754365352484,0.00174532923847,0.125,21.0805549622
1479425754385385418,0.00174532923847,0.0625,21.0944442749
1479425754405445100,0.00174532923847,0.0625,21.1166667938
1479425754425447309,0.00174532923847,0.0625,21.1305561066
1479425754445593454,0.00174532923847,0.1875,21.144443512
1479425754465573973,0.00174532923847,0.125,21.1583328247
1479425754485564644,0.00174532923847,0.1875,21.1749992371
1479425754505587696,0.00174532923847,0.125,21.1944446564
1479425754525635633,0.00174532923847,0.25,21.2083339691
1479425754545648309,0.00174532923847,0.25,21.2250003815
1479425754565720926,0.00174532923847,0.375,21.2388896942
1479425754585737129,0.00174532923847,0.375,21.2555561066
1479425754605734254,0.00349065847695,0.25,21.2749996185
1479425754625793894,0.00349065847695,0.4375,21.2833328247
1479425754645815985,0.00523598771542,0.3125,21.2944450378
1479425754665859508,0.00523598771542,0.375,21.3055553436
1479425754685918429,0.00523598771542,0.5,21.3166675568
1479425754705939474,0.0069813169539,0.4375,21.3277778625
1479425754725960621,0.0069813169539,0.6875,21.3277778625
1479425754746003202,0.0122173046693,0.5625,21.3333339691
1479425754766049931,0.0139626339078,0.5625,21.3361110687
1479425754786084277,0.0139626339078,0.625,21.3444442749
1479425754806083805,0.0157079640776,0.5625,21.3527774811
1479425754826127924,0.0157079640776,0.6875,21.3472213745
1479425754846164801,0.0191986225545,0.5,21.3472213745
1479425754866447517,0.0191986225545,0.5,21.3500003815
1479425754886236420,0.0191986225545,0.4375,21.3583335876
1479425754906261183,0.0191986225545,0.25,21.3611106873
1479425754926299989,0.0191986225545,0.25,21.3583335876
1479425754946334457,0.0174532923847,0.1875,21.355556488
1479425754966362645,0.0157079640776,0.0625,21.3500003815
1479425754986414342,0.0157079640776,0.0625,21.3527774811
1479425755006461679,0.0157079640776,0.0,21.3527774811
1479425755026734536,0.0157079640776,0.0625,21.3472213745
1479425755046738522,0.0157079640776,0.125,21.3416671753
1479425755066964669,0.0157079640776,0.125,21.3361110687
1479425755086786353,0.0157079640776,0.0625,21.3388881683
1479425755106756085,0.0157079640776,0.0625,21.3333339691
1479425755126718345,0.0157079640776,0.125,21.3277778625
1479425755146734066,0.0157079640776,0.1875,21.322221756
1479425755166923384,0.0157079640776,0.1875,21.3166675568
1479425755186740246,0.0157079640776,0.0,21.3138885498
1479425755206786397,0.0139626339078,0.0,21.3111114502
1479425755226832898,0.0139626339078,0.0,21.302778244
1479425755246828861,0.0139626339078,0.0,21.2944450378
1479425755266963189,0.0139626339078,0.0,21.2861118317
1479425755286927598,0.0139626339078,-0.125,21.2833328247
1479425755306966201,0.0139626339078,-0.1875,21.2777786255
1479425755326963393,0.0139626339078,-0.25,21.2722225189
1479425755347008717,0.0139626339078,-0.25,21.2638893127
1479425755367227567,0.0122173046693,-0.1875,21.2611103058
1479425755387091509,0.00872664619237,-0.25,21.2638893127
1479425755407102946,0.00872664619237,-0.1875,21.2555561066
1479425755427147145,0.00872664619237,-0.25,21.2527770996
1479425755447193249,0.00872664619237,-0.1875,21.2472229004
1479425755467424102,0.00872664619237,-0.25,21.2444438934
1479425755487237554,0.00872664619237,-0.1875,21.2527770996
1479425755507316276,0.00872664619237,-0.1875,21.2472229004
1479425755527333147,0.00872664619237,0.0,21.2416667938
1479425755547359591,0.0069813169539,-0.25,21.2388896942
1479425755567378568,0.0069813169539,-0.125,21.2472229004
1479425755587423237,0.0069813169539,-0.125,21.2472229004
1479425755607688730,0.0069813169539,0.0625,21.2444438934
1479425755627652300,0.0069813169539,-0.375,21.2444438934
1479425755647644573,0.00523598771542,0.125,21.25
1479425755667912008,0.00523598771542,0.0625,21.2555561066
1479425755687677137,0.00523598771542,-0.0625,21.2611103058
1479425755707658978,0.00523598771542,-0.0625,21.2611103058
1479425755727681972,0.00523598771542,-0.125,21.2611103058
1479425755747690423,0.00349065847695,-0.1875,21.2611103058
1479425755767916153,0.00174532923847,-0.125,21.2666664124
1479425755787795795,0.00174532923847,-0.1875,21.2722225189
1479425755807796914,0.00174532923847,-0.0625,21.2666664124
1479425755827841981,0.00174532923847,-0.125,21.269443512
1479425755847858351,0.00174532923847,-0.3125,21.269443512
1479425755867916451,0.0,-0.3125,21.2805557251
1479425755887950432,-0.00174532923847,-0.1875,21.2916660309
1479425755907955896,-0.00349065847695,-0.0625,21.2916660309
1479425755928034191,-0.00349065847695,-0.3125,21.2944450378
1479425755948007364,-0.00349065847695,-0.25,21.2999992371
1479425755968061785,-0.00523598771542,-0.25,21.3111114502
1479425755988091371,-0.00523598771542,-0.3125,21.3194446564
1479425756008134223,-0.00523598771542,-0.25,21.3250007629
1479425756028153643,-0.00523598771542,-0.25,21.3277778625
1479425756048184857,-0.00523598771542,-0.25,21.3361110687
1479425756068236949,-0.00523598771542,-0.3125,21.3472213745
1479425756088281154,-0.00523598771542,-0.25,21.355556488
1479425756108317701,-0.00523598771542,-0.125,21.3611106873
1479425756128334128,-0.00523598771542,-0.125,21.3666667938
1479425756148364883,-0.00523598771542,-0.125,21.3722229004
1479425756168413454,-0.00523598771542,-0.1875,21.3861103058
1479425756188436578,-0.00523598771542,-0.0625,21.3916664124
1479425756208459252,-0.00523598771542,-0.0625,21.4027786255
1479425756228568364,-0.00523598771542,-0.0625,21.4111118317
1479425756248574254,-0.00523598771542,-0.0625,21.4249992371
1479425756268574299,-0.00523598771542,-0.125,21.4361114502
1479425756288599430,-0.00523598771542,-0.0625,21.4388885498
1479425756308798371,-0.00523598771542,-0.1875,21.4416675568
1479425756328694693,-0.00523598771542,-0.1875,21.447221756
1479425756348699907,-0.00523598771542,-0.125,21.4611110687
1479425756368730858,-0.00523598771542,-0.125,21.4750003815
1479425756388744733,-0.00523598771542,-0.0625,21.480556488
1479425756408826214,-0.00523598771542,0.0,21.4944438934
1479425756428867707,-0.00523598771542,-0.1875,21.5055561066
1479425756448879533,-0.00523598771542,-0.125,21.5249996185
1479425756468914841,-0.00523598771542,-0.25,21.5444450378
1479425756488914952,-0.00523598771542,-0.1875,21.552778244
1479425756508984670,-0.00523598771542,-0.25,21.5638885498
1479425756529004736,-0.00523598771542,-0.3125,21.5777778625
1479425756549049645,-0.0069813169539,-0.3125,21.5944442749
1479425756569050045,-0.0069813169539,-0.4375,21.6083335876
1479425756589092962,-0.0069813169539,-0.3125,21.6166667938
1479425756609136200,-0.0069813169539,-0.25,21.6277770996
1479425756629184841,-0.00872664619237,-0.25,21.6388893127
1479425756649229235,-0.00872664619237,-0.125,21.6555557251
1479425756669258736,-0.00872664619237,-0.125,21.6666660309
1479425756689273170,-0.00872664619237,0.0,21.6749992371
1479425756709317933,-0.00872664619237,-0.125,21.6833324432
1479425756729359888,-0.00872664619237,-0.25,21.6888885498
1479425756749399797,-0.00872664619237,-0.25,21.7055549622
1479425756769412956,-0.00872664619237,-0.3125,21.7138881683
1479425756789457379,-0.00872664619237,-0.3125,21.7222213745
1479425756809462631,-0.00872664619237,-0.25,21.730556488
1479425756829583205,-0.00872664619237,-0.125,21.7444438934
1479425756849579383,-0.00872664619237,-0.125,21.7638893127
1479425756869593765,-0.0069813169539,0.125,21.7666664124
1479425756889637873,-0.00523598771542,0.0,21.7722225189
1479425756909638521,-0.00523598771542,0.0,21.7749996185
1479425756929691120,-0.00523598771542,0.125,21.7916660309
1479425756949697731,-0.00523598771542,0.0625,21.8055553436
1479425756969736382,-0.00349065847695,0.1875,21.802778244
1479425756989790073,-0.00349065847695,0.1875,21.8055553436
1479425757009820018,-0.00349065847695,0.0625,21.8111114502
1479425757029863498,-0.00349065847695,0.125,21.8194446564
1479425757049867031,-0.00349065847695,0.0625,21.8250007629
1479425757069916155,-0.00349065847695,0.125,21.8277778625
1479425757089992047,-0.00349065847695,0.3125,21.8333339691
1479425757110016480,-0.00174532923847,0.25,21.8444442749
1479425757130007885,0.0,0.125,21.8527774811
1479425757150085775,0.0,0.1875,21.8583335876
1479425757170067049,0.0,0.0,21.8777770996
1479425757190111391,0.0,0.0,21.894443512
1479425757210184480,0.0,-0.0625,21.9055557251
1479425757230183973,0.0,0.0,21.9194450378
1479425757250229247,0.0,-0.0625,21.9249992371
1479425757270281427,0.0,0.0,21.9249992371
1479425757290339109,0.0,0.0625,21.9333324432
1479425757310345934,0.0,0.0625,21.9444446564
1479425757330374299,0.0,0.0,21.947221756
1479425757350413150,0.0,0.0625,21.9222221375
1479425757370434955,0.0,-0.25,21.9333324432
1479425757390612943,-0.00349065847695,0.0625,21.9444446564
1479425757410567477,-0.00349065847695,0.125,21.9555549622
1479425757430568069,-0.00174532923847,-0.25,21.9444446564
1479425757450571157,-0.00349065847695,-0.3125,21.9444446564
1479425757470592975,-0.00523598771542,-0.4375,21.9527778625
1479425757490649043,-0.00872664619237,-0.5625,21.9611110687
1479425757510637823,-0.0122173046693,-0.625,21.9694442749
1479425757530709296,-0.0157079640776,-0.5,21.9722213745
1479425757550741028,-0.0191986225545,-0.5,21.9750003815
1479425757570778252,-0.0191986225545,-0.5625,21.9888896942
1479425757590820717,-0.0191986225545,-0.5625,21.9916667938
1479425757610944189,-0.0209439508617,-0.5625,22.0
1479425757630855678,-0.0226892810315,-0.375,22.0111103058
1479425757650915815,-0.0226892810315,-0.5,22.0166664124
1479425757670959036,-0.0226892810315,-0.5,22.019443512
1479425757690978382,-0.0226892810315,-0.4375,22.0249996185
1479425757711007714,-0.0226892810315,-0.4375,22.0333328247
1479425757731061820,-0.0226892810315,-0.3125,22.0333328247
1479425757751050171,-0.0226892810315,-0.375,22.0388889313
1479425757771084744,-0.0226892810315,-0.5625,22.0388889313
1479425757791130164,-0.0226892810315,-0.4375,22.0472221375
1479425757811186110,-0.0226892810315,-0.375,22.0555553436
1479425757831183451,-0.0226892810315,-0.375,22.0583324432
1479425757851227914,-0.0226892810315,-0.4375,22.0583324432
1479425757871272313,-0.0226892810315,-0.5,22.0638885498
1479425757891318154,-0.0226892810315,-0.5,22.072221756
1479425757911355514,-0.0226892810315,-0.5,22.0750007629
1479425757931363833,-0.0226892810315,-0.5,22.0777778625
1479425757951387479,-0.0226892810315,-0.5625,22.0805549622
1479425757971480541,-0.0226892810315,-0.5,22.0861110687
1479425757991583152,-0.0226892810315,-0.5625,22.0916671753
1479425758011581681,-0.0226892810315,-0.4375,22.0916671753
1479425758031574332,-0.0244346093386,-0.625,22.0916671753
1479425758051568113,-0.0261799395084,-0.6875,22.0916671753
1479425758071604572,-0.0279252678156,-0.625,22.0972213745
1479425758091647667,-0.0296705979854,-0.625,22.105556488
1479425758111692569,-0.0314159281552,-0.625,22.1027774811
1479425758131698707,-0.0331612564623,-0.6875,22.1083335876
1479425758151730370,-0.0349065847695,-0.75,22.1111106873
1479425758171779285,-0.0366519130766,-0.75,22.1194438934
1479425758191961456,-0.0418879017234,-0.875,22.1194438934
1479425758211861584,-0.0471238903701,-0.6875,22.1222229004
1479425758231867064,-0.0523598790169,-0.6875,22.125
1479425758251914377,-0.0558505356312,-0.625,22.125
1479425758271965014,-0.0575958639383,-0.8125,22.1277770996
1479425758291962792,-0.0593411959708,-0.625,22.1222229004
1479425758312012550,-0.0593411959708,-0.75,22.125
1479425758332023504,-0.0593411959708,-0.6875,22.1277770996
1479425758352093946,-0.0593411959708,-0.6875,22.1333332062
1479425758372112849,-0.0593411959708,-0.625,22.1416664124
1479425758392140815,-0.0593411959708,-0.4375,22.144443512
1479425758412188185,-0.0575958639383,-0.4375,22.1527786255
1479425758432228026,-0.0558505356312,-0.3125,22.1666660309
1479425758452227686,-0.054105207324,-0.3125,22.1861114502
1479425758472305444,-0.0523598790169,-0.25,22.197221756
1479425758492336052,-0.0523598790169,-0.25,22.2000007629
1479425758512356685,-0.0506145469844,-0.1875,22.2111110687
1479425758532384155,-0.0506145469844,-0.25,22.2222213745
1479425758552434080,-0.0506145469844,-0.25,22.230556488
1479425758572479433,-0.0488692186773,-0.3125,22.2388896942
1479425758592579541,-0.0488692186773,-0.375,22.2472229004
1479425758612579076,-0.0488692186773,-0.375,22.2527770996
1479425758632568437,-0.0488692186773,-0.375,22.2666664124
1479425758652617760,-0.0488692186773,-0.375,22.2777786255
1479425758672636070,-0.0488692186773,-0.25,22.2749996185
1479425758692636312,-0.0488692186773,-0.3125,22.2805557251
1479425758712684309,-0.0488692186773,-0.375,22.2861118317
1479425758732732553,-0.0488692186773,-0.375,22.2999992371
1479425758752780195,-0.0488692186773,-0.375,22.3055553436
1479425758772777553,-0.0488692186773,-0.1875,22.3055553436
1479425758792840999,-0.0471238903701,-0.1875,22.3111114502
1479425758812890675,-0.0471238903701,-0.1875,22.3166675568
1479425758832941830,-0.0471238903701,-0.125,22.3361110687
1479425758852929971,-0.0471238903701,-0.125,22.3444442749
1479425758872987494,-0.045378562063,-0.0625,22.3527774811
1479425758893288699,-0.0436332300305,0.0,22.3611106873
1479425758913011258,-0.0418879017234,-0.0625,22.3694438934
1479425758933064247,-0.0418879017234,-0.1875,22.3861103058
1479425758953091907,-0.0418879017234,-0.125,22.3916664124
1479425758973104807,-0.0418879017234,-0.25,22.3999996185
1479425758993187508,-0.0418879017234,-0.3125,22.4111118317
1479425759013184301,-0.0418879017234,-0.375,22.4222221375
1479425759033225690,-0.0418879017234,-0.5,22.4333324432
1479425759053275408,-0.0418879017234,-0.5,22.4361114502
1479425759073320476,-0.0418879017234,-0.5,22.4500007629
1479425759093319113,-0.045378562063,-0.5,22.4555549622
1479425759113363466,-0.0471238903701,-0.625,22.4694442749
1479425759133413887,-0.0488692186773,-0.5625,22.4722213745
1479425759153422584,-0.0506145469844,-0.6875,22.4777774811
1479425759173465555,-0.0523598790169,-0.625,22.4833335876
1479425759193490115,-0.0558505356312,-0.625,22.4944438934
1479425759213565530,-0.0575958639383,-0.8125,22.5
1479425759233564577,-0.0593411959708,-0.8125,22.5055561066
1479425759253603384,-0.0610865242779,-0.875,22.5111103058
1479425759273637471,-0.0628318563104,-0.875,22.5222225189
1479425759293690845,-0.0628318563104,-0.8125,22.5388889313
1479425759313696366,-0.0628318563104,-0.75,22.5416660309
1479425759333843080,-0.0628318563104,-0.75,22.5555553436
1479425759353926667,-0.0628318563104,-0.6875,22.5694446564
1479425759373921033,-0.0628318563104,-0.625,22.5833339691
1479425759393813896,-0.0628318563104,-0.625,22.5972213745
1479425759413860587,-0.0628318563104,-0.5625,22.6027774811
1479425759434057699,-0.0628318563104,-0.6875,22.6083335876
1479425759454171637,-0.0628318563104,-0.6875,22.6138896942
1479425759474215300,-0.0628318563104,-0.75,22.6277770996
1479425759494011423,-0.0628318563104,-0.8125,22.6305561066
1479425759514036220,-0.0628318563104,-0.75,22.6361103058
1479425759534097430,-0.0628318563104,-0.8125,22.6416664124
1479425759554564604,-0.0628318563104,-0.8125,22.6555557251
1479425759574159551,-0.0628318563104,-0.75,22.6638889313
1479425759594209644,-0.0628318563104,-0.625,22.6638889313
1479425759614564531,-0.0610865242779,-0.5625,22.6749992371
1479425759634290586,-0.0610865242779,-0.5625,22.6861114502
1479425759654821557,-0.0610865242779,-0.5625,22.6888885498
1479425759674338137,-0.0610865242779,-0.625,22.6944446564
1479425759694343776,-0.0593411959708,-0.5625,22.697221756
1479425759714589972,-0.0593411959708,-0.5,22.7027778625
1479425759734422409,-0.0593411959708,-0.4375,22.7111110687
1479425759754962456,-0.0593411959708,-0.5,22.7166671753
1479425759774590954,-0.0575958639383,-0.375,22.7166671753
1479425759794650180,-0.054105207324,-0.1875,22.7222213745
1479425759814578414,-0.0523598790169,-0.0625,22.7250003815
1479425759834785051,-0.0488692186773,0.1875,22.730556488
1479425759855028623,-0.0418879017234,0.1875,22.7361106873
1479425759874643607,-0.0331612564623,0.4375,22.7388896942
1479425759894784916,-0.0209439508617,0.375,22.7388896942
1479425759914853134,-0.0104719754308,0.375,22.7416667938
1479425759934895676,-0.00174532923847,0.5625,22.7444438934
1479425759955462100,0.0069813169539,0.5,22.7444438934
1479425759974955134,0.0139626339078,0.4375,22.7472229004
1479425759994851082,0.0174532923847,0.5,22.7472229004
1479425760014899312,0.0174532923847,0.375,22.75
1479425760035001735,0.0174532923847,0.125,22.7583332062
1479425760055483828,0.0157079640776,0.0,22.7611103058
1479425760075172491,0.0139626339078,-0.125,22.7666664124
1479425760095005019,0.00872664619237,-0.25,22.7666664124
1479425760115060723,0.00523598771542,-0.3125,22.7805557251
1479425760135092856,0.00174532923847,-0.4375,22.7833328247
1479425760155195212,-0.00349065847695,-0.375,22.7861118317
1479425760175162486,-0.0069813169539,-0.5,22.7888889313
1479425760195388810,-0.0104719754308,-0.5,22.7888889313
1479425760215320795,-0.0157079640776,-0.5,22.7972221375
1479425760235292914,-0.0174532923847,-0.4375,22.7972221375
1479425760255387951,-0.0174532923847,-0.4375,22.7944450378
1479425760275335101,-0.0191986225545,-0.5,22.7916660309
1479425760295465357,-0.0191986225545,-0.5,22.7944450378
1479425760315420196,-0.0191986225545,-0.5625,22.7972221375
1479425760335445023,-0.0191986225545,-0.4375,22.7888889313
1479425760355482972,-0.0191986225545,-0.4375,22.7861118317
1479425760375610479,-0.0191986225545,-0.4375,22.7888889313
1479425760395573680,-0.0191986225545,-0.375,22.7861118317
1479425760415588550,-0.0191986225545,-0.25,22.7805557251
1479425760435704441,-0.0191986225545,-0.1875,22.7749996185
1479425760455733802,-0.0191986225545,-0.1875,22.7722225189
1479425760475799166,-0.0191986225545,-0.1875,22.7722225189
1479425760495715286,-0.0191986225545,-0.3125,22.769443512
1479425760515745937,-0.0191986225545,-0.25,22.7666664124
1479425760535799406,-0.0191986225545,-0.3125,22.7638893127
1479425760555959380,-0.0191986225545,-0.25,22.7638893127
1479425760575834258,-0.0191986225545,-0.25,22.7638893127
1479425760595867995,-0.0191986225545,-0.375,22.7638893127
1479425760615921989,-0.0191986225545,-0.3125,22.7611103058
1479425760635938535,-0.0191986225545,-0.375,22.7611103058
1479425760655992574,-0.0191986225545,-0.4375,22.7583332062
1479425760675993133,-0.0191986225545,-0.6875,22.7583332062
1479425760696043344,-0.0209439508617,-0.625,22.7555561066
1479425760716069189,-0.0226892810315,-0.625,22.75
1479425760736337191,-0.0244346093386,-0.6875,22.7444438934
1479425760756337613,-0.0279252678156,-0.625,22.7388896942
1479425760776343017,-0.0296705979854,-0.75,22.7361106873
1479425760796210366,-0.0331612564623,-0.75,22.7222213745
1479425760816222608,-0.0349065847695,-0.6875,22.7194442749
1479425760836336256,-0.0401425734162,-0.625,22.7111110687
1479425760856363393,-0.0418879017234,-0.75,22.7111110687
1479425760876336664,-0.045378562063,-0.6875,22.7083339691
1479425760896566928,-0.045378562063,-0.625,22.7000007629
1479425760916421880,-0.045378562063,-0.625,22.6944446564
1479425760936464066,-0.045378562063,-0.5,22.6916675568
1479425760956488141,-0.045378562063,-0.5,22.6833324432
1479425760976606520,-0.045378562063,-0.375,22.6749992371
1479425760996568714,-0.045378562063,-0.375,22.6666660309
1479425761016580154,-0.045378562063,-0.375,22.6611118317
