timestamp,status,service,lat,long,alt
1479425760582906007,0,0,37.491317749,-122.376060486,93.8140335083
1479425760585428953,0,0,37.491317749,-122.376060486,93.8179321289
1479425760587979078,0,0,37.491317749,-122.376060486,93.8218231201
1479425760590445995,0,0,37.491317749,-122.376060486,93.8257141113
1479425760592988967,0,0,37.4913139343,-122.376060486,93.8295974731
1479425760595411062,0,0,37.4913139343,-122.376060486,93.8376998901
1479425760597920894,0,0,37.4913139343,-122.376060486,93.841583252
1479425760600461959,0,0,37.4913139343,-122.376060486,93.8454666138
1479425760603003978,0,0,37.4913139343,-122.376060486,93.8493652344
1479425760605429887,0,0,37.4913139343,-122.376060486,93.8532791138
1479425760607974052,0,0,37.4913139343,-122.376060486,93.8571929932
1479425760610459089,0,0,37.4913139343,-122.376052856,93.861114502
1479425760612927913,0,0,37.4913139343,-122.376052856,93.8650512695
1479425760615423917,0,0,37.4913139343,-122.376052856,93.8739700317
1479425760617983102,0,0,37.4913101196,-122.376052856,93.8779373169
1479425760620491981,0,0,37.4913101196,-122.376052856,93.8819122314
1479425760622931957,0,0,37.4913101196,-122.376052856,93.8859024048
1479425760625447988,0,0,37.4913101196,-122.376052856,93.8898849487
1479425760627928018,0,0,37.4913101196,-122.376052856,93.8938751221
1479425760630434036,0,0,37.4913101196,-122.376052856,93.8978729248
1479425760632939100,0,0,37.4913101196,-122.376052856,93.9018707275
1479425760635409116,0,0,37.4913101196,-122.376052856,93.9115753174
1479425760637916088,0,0,37.4913101196,-122.376052856,93.9155731201
1479425760640496015,0,0,37.4913101196,-122.376052856,93.9195632935
1479425760642971992,0,0,37.4913101196,-122.376052856,93.9235534668
1479425760645410060,0,0,37.4913063049,-122.376052856,93.9275360107
1479425760647969961,0,0,37.4913063049,-122.376052856,93.9315185547
1479425760650424957,0,0,37.4913063049,-122.376052856,93.9355010986
1479425760652185916,0,0,37.4913063049,-122.376045227,93.939491272
1479425760655441045,0,0,37.4913063049,-122.376045227,93.9482650757
1479425760657907962,0,0,37.4913063049,-122.376045227,93.9522628784
1479425760660456895,0,0,37.4913063049,-122.376045227,93.9562606812
1479425760662945985,0,0,37.4913063049,-122.376045227,93.9602661133
1479425760665430068,0,0,37.4913063049,-122.376045227,93.9642791748
1479425760667918920,0,0,37.4913063049,-122.376045227,93.9682998657
1479425760670437097,0,0,37.4913024902,-122.376045227,93.972328186
1479425760672909021,0,0,37.4913024902,-122.376045227,93.9763793945
1479425760675421953,0,0,37.4913024902,-122.376045227,93.9643478394
1479425760677947044,0,0,37.4913024902,-122.376045227,93.9684066772
1479425760680471897,0,0,37.4913024902,-122.376045227,93.9724807739
1479425760682893991,0,0,37.4913024902,-122.376045227,93.9765625
1479425760685437917,0,0,37.4913024902,-122.376045227,93.9858093262
1479425760687982082,0,0,37.4913024902,-122.376045227,93.9898910522
1479425760690481901,0,0,37.4913024902,-122.376045227,93.9939804077
1479425760692923069,0,0,37.4913024902,-122.376045227,93.9980545044
1479425760695439100,0,0,37.4912986755,-122.376037598,94.0032196045
1479425760697933912,0,0,37.4912986755,-122.376037598,94.0072937012
1479425760700473070,0,0,37.4912986755,-122.376037598,94.0113677979
1479425760702893018,0,0,37.4912986755,-122.376037598,94.0154418945
1479425760705462932,0,0,37.4912986755,-122.376037598,94.01953125
1479425760707947969,0,0,37.4912986755,-122.376037598,94.0236129761
1479425760710436105,0,0,37.4912986755,-122.376037598,94.0276947021
1479425760712937116,0,0,37.4912986755,-122.376037598,94.0317840576
1479425760715419054,0,0,37.4912986755,-122.376037598,94.0376663208
1479425760717948913,0,0,37.4912986755,-122.376037598,94.0417480469
1479425760720482110,0,0,37.4912948608,-122.376037598,94.0458297729
1479425760722904920,0,0,37.4912948608,-122.376037598,94.0499191284
1479425760725430965,0,0,37.4912948608,-122.376037598,94.0540008545
1479425760727943897,0,0,37.4912948608,-122.376037598,94.0580825806
1479425760730412960,0,0,37.4912948608,-122.376037598,94.062171936
1479425760732925891,0,0,37.4912948608,-122.376037598,94.0662689209
1479425760735459089,0,0,37.4912948608,-122.376037598,94.0736846924
1479425760737951993,0,0,37.4912948608,-122.376029968,94.077796936
1479425760740493059,0,0,37.4912948608,-122.376029968,94.0819091797
1479425760742932081,0,0,37.4912948608,-122.376029968,94.0860290527
1479425760745424985,0,0,37.4912910461,-122.376029968,94.0901412964
1479425760747898101,0,0,37.4912910461,-122.376029968,94.0942611694
1479425760750422000,0,0,37.4912910461,-122.376029968,94.0983810425
1479425760752895116,0,0,37.4912910461,-122.376029968,94.1024932861
1479425760755430936,0,0,37.4912910461,-122.376029968,94.1106414795
1479425760757905006,0,0,37.4912910461,-122.376029968,94.1147613525
1479425760760481119,0,0,37.4912910461,-122.376029968,94.1188812256
1479425760762940883,0,0,37.4912910461,-122.376029968,94.123008728
1479425760765454053,0,0,37.4912910461,-122.376029968,94.1271438599
1479425760767921924,0,0,37.4912910461,-122.376029968,94.1312713623
1479425760770409107,0,0,37.4912910461,-122.376029968,94.1354064941
1479425760772949934,0,0,37.4912872314,-122.376029968,94.139541626
1479425760775423049,0,0,37.4912872314,-122.376029968,94.1484146118
1479425760777904033,0,0,37.4912872314,-122.376029968,94.1525497437
1479425760780492067,0,0,37.4912872314,-122.376022339,94.1566925049
1479425760782888889,0,0,37.4912872314,-122.376022339,94.1608352661
1479425760785442113,0,0,37.4912872314,-122.376022339,94.1649780273
1479425760787946939,0,0,37.4912872314,-122.376022339,94.169128418
1479425760790421009,0,0,37.4912872314,-122.376022339,94.1732940674
1479425760792896986,0,0,37.4912872314,-122.376022339,94.1774597168
1479425760795448064,0,0,37.4912872314,-122.376022339,94.1854705811
1479425760797925949,0,0,37.4912834167,-122.376022339,94.1896591187
1479425760800493001,0,0,37.4912834167,-122.376022339,94.1938552856
1479425760802937030,0,0,37.4912834167,-122.376022339,94.1980514526
1479425760805414915,0,0,37.4912834167,-122.376022339,94.2022323608
1479425760807902097,0,0,37.4912834167,-122.376022339,94.2064208984
1479425760810414075,0,0,37.4912834167,-122.376022339,94.210609436
1479425760812932968,0,0,37.4912834167,-122.376022339,94.2147903442
1479425760815463066,0,0,37.4912834167,-122.376022339,94.2218551636
1479425760817960023,0,0,37.4912834167,-122.376022339,94.2260360718
1479425760820496082,0,0,37.4912834167,-122.376022339,94.2302093506
1479425760822946071,0,0,37.4912796021,-122.376022339,94.2343826294
1479425760825443029,0,0,37.4912796021,-122.376014709,94.2385559082
1479425760827938079,0,0,37.4912796021,-122.376014709,94.2427215576
1479425760830415964,0,0,37.4912796021,-122.376014709,94.2468795776
1479425760832937002,0,0,37.4912796021,-122.376014709,94.2510299683
1479425760835442066,0,0,37.4912796021,-122.376014709,94.2596206665
1479425760837970018,0,0,37.4912796021,-122.376014709,94.2637481689
1479425760840528964,0,0,37.4912796021,-122.376014709,94.2678604126
1479425760842936992,0,0,37.4912796021,-122.376014709,94.2719726562
1479425760845421075,0,0,37.4912796021,-122.376014709,94.2760696411
1479425760847929954,0,0,37.4912757874,-122.376014709,94.280166626
1479425760850426912,0,0,37.4912757874,-122.376014709,94.2842636108
1479425760852997064,0,0,37.4912757874,-122.376014709,94.2883682251
1479425760855446100,0,0,37.4912757874,-122.376014709,94.2968444824
1479425760857907056,0,0,37.4912757874,-122.376014709,94.3009567261
1479425760860528945,0,0,37.4912757874,-122.376014709,94.3050689697
1479425760861588954,0,0,37.4912757874,-122.376014709,94.3091888428
1479425760865514993,0,0,37.4912757874,-122.376014709,94.3133087158
1479425760867921113,0,0,37.4912757874,-122.37600708,94.3174362183
1479425760870450019,0,0,37.4912757874,-122.37600708,94.3215560913
1479425760871411085,0,0,37.4912757874,-122.37600708,94.325668335
1479425760875432014,0,0,37.4912719727,-122.37600708,94.3323516846
1479425760877953052,0,0,37.4912719727,-122.37600708,94.3364639282
1479425760880480051,0,0,37.4912719727,-122.37600708,94.3405761719
1479425760882937908,0,0,37.4912719727,-122.37600708,94.3446884155
1479425760885473012,0,0,37.4912719727,-122.37600708,94.3488082886
1479425760888005971,0,0,37.4912719727,-122.37600708,94.3529281616
1479425760890428066,0,0,37.4912719727,-122.37600708,94.3570480347
1479425760892940998,0,0,37.4912719727,-122.37600708,94.3611755371
1479425760895452976,0,0,37.4912719727,-122.37600708,94.370300293
1479425760897917032,0,0,37.4912719727,-122.37600708,94.3744277954
1479425760900480985,0,0,37.491268158,-122.37600708,94.3785400391
1479425760902925968,0,0,37.491268158,-122.37600708,94.3826599121
1479425760903845071,0,0,37.491268158,-122.37600708,94.3867492676
1479425760907948017,0,0,37.491268158,-122.37600708,94.3908538818
1479425760910429000,0,0,37.491268158,-122.375999451,94.3949432373
1479425760912899017,0,0,37.491268158,-122.375999451,94.3990249634
1479425760915438890,0,0,37.491268158,-122.375999451,94.4080123901
1479425760917954921,0,0,37.491268158,-122.375999451,94.4120788574
1479425760920521020,0,0,37.491268158,-122.375999451,94.4161529541
1479425760922940969,0,0,37.491268158,-122.375999451,94.420211792
1479425760925432920,0,0,37.4912643433,-122.375999451,94.4041824341
1479425760927966117,0,0,37.4912643433,-122.375999451,94.4082260132
1479425760930424928,0,0,37.4912643433,-122.375999451,94.4122695923
1479425760932933092,0,0,37.4912643433,-122.375999451,94.4163208008
1479425760935468912,0,0,37.4912643433,-122.375999451,94.425994873
1479425760937947034,0,0,37.4912643433,-122.375999451,94.4300537109
1479425760940489053,0,0,37.4912643433,-122.375999451,94.4341201782
1479425760942977905,0,0,37.4912643433,-122.375999451,94.4381866455
1479425760945424079,0,0,37.4912643433,-122.375999451,94.4422683716
1479425760947945117,0,0,37.4912643433,-122.375999451,94.4463577271
1479425760950432062,0,0,37.4912605286,-122.375999451,94.4504470825
1479425760952958106,0,0,37.4912605286,-122.375991821,94.4545516968
1479425760953933954,0,0,37.4912605286,-122.375991821,94.4631195068
1479425760955509901,0,0,37.4912605286,-122.375991821,94.4672393799
1479425760960498094,0,0,37.4912605286,-122.375991821,94.4713745117
1479425760962945938,0,0,37.4912605286,-122.375991821,94.4755096436
1479425760965466022,0,0,37.4912605286,-122.375991821,94.4796447754
1479425760968013048,0,0,37.4912605286,-122.375991821,94.483795166
1479425760970426082,0,0,37.4912605286,-122.375991821,94.4879379272
1479425760972933053,0,0,37.4912605286,-122.375991821,94.4920883179
1479425760975451946,0,0,37.4912567139,-122.375991821,94.5006027222
1479425760977922916,0,0,37.4912567139,-122.375991821,94.504776001
1479425760980505943,0,0,37.4912567139,-122.375991821,94.5089569092
1479425760982933044,0,0,37.4912567139,-122.375991821,94.5131530762
1479425760985430955,0,0,37.4912567139,-122.375991821,94.517364502
1479425760987948894,0,0,37.4912567139,-122.375991821,94.5215835571
1479425760990408897,0,0,37.4912567139,-122.375991821,94.5257949829
1479425760992952108,0,0,37.4912567139,-122.375991821,94.5299987793
1479425760995450019,0,0,37.4912567139,-122.375991821,94.537612915
1479425760997937917,0,0,37.4912567139,-122.375984192,94.5417861938
1479425761000507116,0,0,37.4912567139,-122.375984192,94.5459442139
1479425761002949953,0,0,37.4912528992,-122.375984192,94.5500869751
1479425761005441904,0,0,37.4912528992,-122.375984192,94.5542221069
1479425761007962942,0,0,37.4912528992,-122.375984192,94.5583496094
1479425761010468959,0,0,37.4912528992,-122.375984192,94.5624847412
1479425761012907028,0,0,37.4912528992,-122.375984192,94.566619873
1479425761015521049,0,0,37.4912528992,-122.375984192,94.5760269165
1479425761017930984,0,0,37.4912528992,-122.375984192,94.5801925659
1479425761020514011,0,0,37.4912528992,-122.375984192,94.5843582153
1479425761022906064,0,0,37.4912528992,-122.375984192,94.5885314941
1479425761025427103,0,0,37.4912528992,-122.375984192,94.5927047729
1479425761027932882,0,0,37.4912490845,-122.375984192,94.5968780518
1479425761030417919,0,0,37.4912490845,-122.375984192,94.6010437012
1479425761032943964,0,0,37.4912490845,-122.375984192,94.6052093506
1479425761035439014,0,0,37.4912490845,-122.375984192,94.6134109497
1479425761037946939,0,0,37.4912490845,-122.375984192,94.6175765991
1479425761040544033,0,0,37.4912490845,-122.375976562,94.6217498779
1479425761042952060,0,0,37.4912490845,-122.375976562,94.6259307861
1479425761045437097,0,0,37.4912490845,-122.375976562,94.6301193237
1479425761048111915,0,0,37.4912490845,-122.375976562,94.6343002319
1479425761050434112,0,0,37.4912490845,-122.375976562,94.6384735107
1479425761052953004,0,0,37.4912452698,-122.375976562,94.6426315308
1479425761055437088,0,0,37.4912452698,-122.375976562,94.6517868042
1479425761057954072,0,0,37.4912452698,-122.375976562,94.6559066772
1479425761060493946,0,0,37.4912452698,-122.375976562,94.6599960327
1479425761062987089,0,0,37.4912452698,-122.375976562,94.6640701294
1479425761065453052,0,0,37.4912452698,-122.375976562,94.6681213379
1479425761067951917,0,0,37.4912452698,-122.375976562,94.672164917
1479425761070434093,0,0,37.4912452698,-122.375976562,94.6762084961
1479425761072937965,0,0,37.4912452698,-122.375976562,94.6802444458
1479425761075445890,0,0,37.4912452698,-122.375976562,94.6881484985
1479425761077960014,0,0,37.4912414551,-122.375976562,94.6921920776
1479425761080492973,0,0,37.4912414551,-122.375976562,94.6962356567
1479425761082931995,0,0,37.4912414551,-122.375976562,94.7002792358
1479425761085447072,0,0,37.4912414551,-122.375968933,94.7043304443
1479425761087944030,0,0,37.4912414551,-122.375968933,94.708366394
1479425761090435028,0,0,37.4912414551,-122.375968933,94.7124023438
1479425761092973947,0,0,37.4912414551,-122.375968933,94.7164382935
1479425761095468044,0,0,37.4912414551,-122.375968933,94.7253341675
1479425761097965955,0,0,37.4912414551,-122.375968933,94.7293701172
1479425761100543975,0,0,37.4912414551,-122.375968933,94.7334060669
1479425761103028059,0,0,37.4912414551,-122.375968933,94.7374420166
1479425761105456113,0,0,37.4912376404,-122.375968933,94.7414779663
1479425761107944011,0,0,37.4912376404,-122.375968933,94.7454986572
1479425761110440969,0,0,37.4912376404,-122.375968933,94.7495193481
1479425761112951040,0,0,37.4912376404,-122.375968933,94.7535247803
1479425761115479946,0,0,37.4912376404,-122.375968933,94.7631149292
1479425761116525888,0,0,37.4912376404,-122.375968933,94.7670974731
1479425761120513916,0,0,37.4912376404,-122.375968933,94.7710647583
1479425761122955083,0,0,37.4912376404,-122.375968933,94.7750244141
1479425761125428915,0,0,37.4912376404,-122.375968933,94.7789764404
1479425761126404047,0,0,37.4912376404,-122.375961304,94.7829208374
1479425761130417108,0,0,37.4912338257,-122.375961304,94.786857605
1479425761131395101,0,0,37.4912338257,-122.375961304,94.7907943726
1479425761135477066,0,0,37.4912338257,-122.375961304,94.8002471924
1479425761137948989,0,0,37.4912338257,-122.375961304,94.8041763306
1479425761140501022,0,0,37.4912338257,-122.375961304,94.8081054688
1479425761142929077,0,0,37.4912338257,-122.375961304,94.8120346069
1479425761145433902,0,0,37.4912338257,-122.375961304,94.8159561157
1479425761147958993,0,0,37.4912338257,-122.375961304,94.8198699951
1479425761150477886,0,0,37.4912338257,-122.375961304,94.8237838745
1479425761152920007,0,0,37.4912338257,-122.375961304,94.8276748657
1479425761153862953,0,0,37.491230011,-122.375961304,94.8378372192
1479425761155956029,0,0,37.491230011,-122.375961304,94.8417282104
1479425761160526037,0,0,37.491230011,-122.375961304,94.8456039429
1479425761162942886,0,0,37.491230011,-122.375961304,94.8494796753
1479425761165412902,0,0,37.491230011,-122.375961304,94.8533554077
1479425761166364908,0,0,37.491230011,-122.375961304,94.8572235107
1479425761170413970,0,0,37.491230011,-122.375953674,94.8610916138
1479425761171469926,0,0,37.491230011,-122.375953674,94.8649597168
1479425761175441026,0,0,37.491230011,-122.375953674,94.8692016602
1479425761177927970,0,0,37.491230011,-122.375953674,94.8731231689
1479425761180497884,0,0,37.4912261963,-122.375953674,94.8770370483
1479425761182934045,0,0,37.4912261963,-122.375953674,94.8809432983
1479425761185457944,0,0,37.4912261963,-122.375953674,94.8889465332
1479425761187943935,0,0,37.4912261963,-122.375953674,94.8928146362
1479425761190416097,0,0,37.4912261963,-122.375953674,94.8966674805
1479425761191329956,0,0,37.4912261963,-122.375953674,94.9005050659
1479425761195496082,0,0,37.4912261963,-122.375953674,94.906539917
1479425761197913885,0,0,37.4912261963,-122.375953674,94.9103469849
1479425761200479030,0,0,37.4912261963,-122.375953674,94.9141540527
1479425761202935934,0,0,37.4912261963,-122.375953674,94.9179611206
1479425761205420970,0,0,37.4912223816,-122.375953674,94.9217758179
1479425761206340074,0,0,37.4912223816,-122.375953674,94.9255752563
1479425761210437059,0,0,37.4912223816,-122.375953674,94.9293746948
1479425761212955951,0,0,37.4912223816,-122.375946045,94.9331817627
1479425761215429067,0,0,37.4912223816,-122.375946045,94.9417724609
1479425761216373920,0,0,37.4912223816,-122.375946045,94.9455871582
1479425761220521926,0,0,37.4912223816,-122.375946045,94.9494018555
1479425761222932100,0,0,37.4912223816,-122.375946045,94.9532241821
1479425761225425958,0,0,37.4912223816,-122.375946045,94.9570465088
1479425761227942943,0,0,37.4912223816,-122.375946045,94.9608688354
1479425761230427026,0,0,37.4912185669,-122.375946045,94.9646911621
1479425761232927083,0,0,37.4912185669,-122.375946045,94.9685134888
1479425761235438108,0,0,37.4912185669,-122.375946045,94.9770278931
1479425761237946033,0,0,37.4912185669,-122.375946045,94.9808425903
1479425761240489959,0,0,37.4912185669,-122.375946045,94.9846496582
1479425761242989063,0,0,37.4912185669,-122.375946045,94.9884414673
1479425761245420932,0,0,37.4912185669,-122.375946045,94.9922103882
1479425761246360063,0,0,37.4912185669,-122.375946045,94.9959793091
1479425761250433921,0,0,37.4912185669,-122.375946045,94.9997406006
1479425761252898931,0,0,37.4912185669,-122.375946045,95.0035018921
1479425761255439996,0,0,37.4912185669,-122.375946045,95.0118942261
1479425761257919073,0,0,37.4912147522,-122.375938416,95.0156707764
1479425761260499954,0,0,37.4912147522,-122.375938416,95.0194549561
1479425761262962102,0,0,37.4912147522,-122.375938416,95.0232620239
1479425761265454053,0,0,37.4912147522,-122.375938416,95.02709198
1479425761266455888,0,0,37.4912147522,-122.375938416,95.030921936
1479425761270442962,0,0,37.4912147522,-122.375938416,95.0347595215
1479425761271430969,0,0,37.4912147522,-122.375938416,95.0386047363
1479425761275464057,0,0,37.4912147522,-122.375938416,95.0450668335
1479425761277951955,0,0,37.4912147522,-122.375938416,95.0489273071
1479425761280513048,0,0,37.4912147522,-122.375938416,95.0527877808
1479425761282942056,0,0,37.4912109375,-122.375938416,95.0566558838
1479425761285434961,0,0,37.4912109375,-122.375938416,95.0605163574
1479425761286324977,0,0,37.4912109375,-122.375938416,95.0643920898
1479425761290435075,0,0,37.4912109375,-122.375938416,95.0682601929
1479425761291449069,0,0,37.4912109375,-122.375938416,95.0721359253
1479425761295439958,0,0,37.4912109375,-122.375938416,95.0812454224
1479425761296314001,0,0,37.4912109375,-122.375938416,95.0851211548
1479425761300518035,0,0,37.4912109375,-122.375930786,95.0889816284
1479425761302946090,0,0,37.4912109375,-122.375930786,95.0928421021
1479425761305444002,0,0,37.4912109375,-122.375930786,95.0966873169
1479425761306354045,0,0,37.4912071228,-122.375930786,95.1005401611
1479425761310477018,0,0,37.4912071228,-122.375930786,95.1043930054
1479425761311712980,0,0,37.4912071228,-122.375930786,95.1082382202
1479425761315520048,0,0,37.4912071228,-122.375930786,95.1145172119
1479425761316447973,0,0,37.4912071228,-122.375930786,95.1183776855
1479425761320462942,0,0,37.4912071228,-122.375930786,95.1222381592
1479425761322873115,0,0,37.4912071228,-122.375930786,95.1261062622
1479425761325370073,0,0,37.4912071228,-122.375930786,95.1299819946
1479425761325843095,0,0,37.4912071228,-122.375930786,95.1338500977
1479425761330373048,0,0,37.4912071228,-122.375930786,95.1377258301
1479425761330924987,0,0,37.4912033081,-122.375930786,95.1415939331
1479425761335422992,0,0,37.4912033081,-122.375930786,95.1505355835
1479425761335963010,0,0,37.4912033081,-122.375930786,95.1543960571
1479425761340567111,0,0,37.4912033081,-122.375930786,95.1582641602
1479425761342885017,0,0,37.4912033081,-122.375930786,95.1621246338
1479425761345372915,0,0,37.4912033081,-122.375923157,95.1659851074
1479425761345865964,0,0,37.4912033081,-122.375923157,95.1698455811
1479425761350375890,0,0,37.4912033081,-122.375923157,95.1737136841
1479425761350877046,0,0,37.4912033081,-122.375923157,95.1775894165
1479425761355427026,0,0,37.4912033081,-122.375923157,95.1864700317
1479425761355977058,0,0,37.4912033081,-122.375923157,95.1903686523
1479425761360464096,0,0,37.4911994934,-122.375923157,95.1942749023
1479425761362911939,0,0,37.4911994934,-122.375923157,95.1982040405
1479425761365422010,0,0,37.4911994934,-122.375923157,95.2021484375
1479425761366046905,0,0,37.4911994934,-122.375923157,95.2060928345
1479425761370383024,0,0,37.4911994934,-122.375923157,95.2100524902
1479425761370919942,0,0,37.4911994934,-122.375923157,95.214012146
1479425761375369071,0,0,37.4911994934,-122.375923157,95.2228469849
1479425761375866889,0,0,37.4911994934,-122.375923157,95.2268066406
1479425761380506992,0,0,37.4911994934,-122.375923157,95.230758667
1479425761382888078,0,0,37.4911994934,-122.375923157,95.234703064
1479425761385381937,0,0,37.4911956787,-122.375923157,95.2386322021
1479425761385842084,0,0,37.4911956787,-122.375915527,95.2425689697
1479425761390433073,0,0,37.4911956787,-122.375915527,95.2464981079
1479425761390984058,0,0,37.4911956787,-122.375915527,95.2504272461
1479425761395401000,0,0,37.4911956787,-122.375915527,95.2583084106
1479425761395920991,0,0,37.4911956787,-122.375915527,95.2622299194
1479425761400474071,0,0,37.4911956787,-122.375915527,95.2661514282
1479425761402893066,0,0,37.4911956787,-122.375915527,95.270072937
1479425761405385971,0,0,37.4911956787,-122.375915527,95.274017334
1479425761405872106,0,0,37.4911956787,-122.375915527,95.277961731
1479425761410387039,0,0,37.491191864,-122.375915527,95.2819213867
1479425761410934925,0,0,37.491191864,-122.375915527,95.2859039307
1479425761415417909,0,0,37.491191864,-122.375915527,95.292930603
1479425761416008949,0,0,37.491191864,-122.375915527,95.2969512939
1479425761420450925,0,0,37.491191864,-122.375915527,95.3009796143
1479425761422869920,0,0,37.491191864,-122.375915527,95.3050308228
1479425761425384044,0,0,37.491191864,-122.375915527,95.2777862549
1479425761425904035,0,0,37.491191864,-122.375915527,95.2817764282
1479425761430382966,0,0,37.491191864,-122.375907898,95.2857666016
1479425761430896997,0,0,37.491191864,-122.375907898,95.2897491455
1479425761435408115,0,0,37.4911880493,-122.375907898,95.2988815308
1479425761435914993,0,0,37.4911880493,-122.375907898,95.3028640747
1479425761440510034,0,0,37.4911880493,-122.375907898,95.3068466187
1479425761442863941,0,0,37.4911880493,-122.375907898,95.310836792
1479425761445410966,0,0,37.4911880493,-122.375907898,95.3148422241
1479425761447890043,0,0,37.4911880493,-122.375907898,95.3188476562
1479425761450376987,0,0,37.4911880493,-122.375907898,95.3228530884
1479425761450851917,0,0,37.4911880493,-122.375907898,95.3268508911
1479425761455369949,0,0,37.4911880493,-122.375907898,95.3343429565
1479425761455883979,0,0,37.4911880493,-122.375907898,95.3383407593
1479425761460464000,0,0,37.4911842346,-122.375907898,95.3423309326
1479425761462893009,0,0,37.4911842346,-122.375907898,95.346321106
1479425761465392112,0,0,37.4911842346,-122.375907898,95.3503265381
1479425761465981006,0,0,37.4911842346,-122.375907898,95.3543319702
1479425761470416069,0,0,37.4911842346,-122.375907898,95.3583526611
1479425761471060037,0,0,37.4911842346,-122.375907898,95.3623962402
1479425761475413084,0,0,37.4911842346,-122.375900269,95.3706817627
1479425761476119041,0,0,37.4911842346,-122.375900269,95.3747787476
1479425761480525970,0,0,37.4911842346,-122.375900269,95.3788986206
1479425761482928037,0,0,37.4911842346,-122.375900269,95.3830337524
1479425761485414028,0,0,37.4911842346,-122.375900269,95.3871841431
1479425761486226081,0,0,37.4911804199,-122.375900269,95.3913421631
1479425761490457057,0,0,37.4911804199,-122.375900269,95.3955078125
1479425761491446018,0,0,37.4911804199,-122.375900269,95.3996658325
1479425761495465040,0,0,37.4911804199,-122.375900269,95.4071044922
1479425761496639966,0,0,37.4911804199,-122.375900269,95.4112625122
1479425761500530958,0,0,37.4911804199,-122.375900269,95.4154205322
1479425761502993106,0,0,37.4911804199,-122.375900269,95.4195861816
1479425761505465030,0,0,37.4911804199,-122.375900269,95.4237670898
1479425761506632089,0,0,37.4911804199,-122.375900269,95.427947998
1479425761510485887,0,0,37.4911804199,-122.375900269,95.432144165
1479425761511939048,0,0,37.4911766052,-122.375900269,95.436340332
1479425761515444993,0,0,37.4911766052,-122.375900269,95.4437484741
1479425761516560077,0,0,37.4911766052,-122.375900269,95.4479598999
1479425761520546913,0,0,37.4911766052,-122.375892639,95.4521865845
1479425761522979021,0,0,37.4911766052,-122.375892639,95.456413269
1479425761525440931,0,0,37.4911766052,-122.375892639,95.460647583
1479425761526534080,0,0,37.4911766052,-122.375892639,95.4648895264
1479425761530462980,0,0,37.4911766052,-122.375892639,95.4691467285
1479425761531635046,0,0,37.4911766052,-122.375892639,95.4734115601
1479425761535511016,0,0,37.4911766052,-122.375892639,95.4815826416
1479425761536664962,0,0,37.4911727905,-122.375892639,95.4858627319
1479425761540523052,0,0,37.4911727905,-122.375892639,95.4901504517
1479425761542985916,0,0,37.4911727905,-122.375892639,95.4944458008
1479425761545459985,0,0,37.4911727905,-122.375892639,95.4987258911
1479425761546610116,0,0,37.4911727905,-122.375892639,95.5030212402
1479425761550462007,0,0,37.4911727905,-122.375892639,95.50730896
1479425761551665067,0,0,37.4911727905,-122.375892639,95.5115890503
1479425761555453062,0,0,37.4911727905,-122.375892639,95.5188522339
1479425761556605100,0,0,37.4911727905,-122.375892639,95.5231246948
1479425761560554027,0,0,37.4911727905,-122.375892639,95.5273971558
1479425761562982082,0,0,37.4911727905,-122.37588501,95.5316696167
1479425761565498113,0,0,37.4911689758,-122.37588501,95.5359344482
1479425761566729068,0,0,37.4911689758,-122.37588501,95.5402069092
1479425761570456981,0,0,37.4911689758,-122.37588501,95.5444717407
1479425761571626901,0,0,37.4911689758,-122.37588501,95.5487442017
1479425761575479984,0,0,37.4911689758,-122.37588501,95.5559005737
1479425761576801061,0,0,37.4911689758,-122.37588501,95.5601806641
1479425761580578088,0,0,37.4911689758,-122.37588501,95.5644607544
1479425761582957029,0,0,37.4911689758,-122.37588501,95.5687408447
1479425761585474014,0,0,37.4911689758,-122.37588501,95.5730285645
1479425761586555004,0,0,37.4911689758,-122.37588501,95.5773162842
1479425761590441942,0,0,37.4911651611,-122.37588501,95.5816116333
1479425761591542959,0,0,37.4911651611,-122.37588501,95.5859069824
1479425761595459938,0,0,37.4911651611,-122.37588501,95.5938110352
1479425761596662044,0,0,37.4911651611,-122.37588501,95.5981292725
1479425761600552082,0,0,37.4911651611,-122.37588501,95.6024627686
1479425761603068113,0,0,37.4911651611,-122.37588501,95.6067962646
1479425761605458021,0,0,37.4911651611,-122.37588501,95.6111450195
1479425761606585025,0,0,37.4911651611,-122.37587738,95.6155014038
1479425761610486030,0,0,37.4911651611,-122.37587738,95.6198654175
1479425761611929893,0,0,37.4911651611,-122.37587738,95.6242294312
1479425761615461111,0,0,37.4911613464,-122.37587738,95.6329116821
1479425761616580963,0,0,37.4911613464,-122.37587738,95.637298584
1479425761620532989,0,0,37.4911613464,-122.37587738,95.6416854858
1479425761622956991,0,0,37.4911613464,-122.37587738,95.6460723877
1479425761625492095,0,0,37.4911613464,-122.37587738,95.6504440308
1479425761626760005,0,0,37.4911613464,-122.37587738,95.6548309326
1479425761630446910,0,0,37.4911613464,-122.37587738,95.6592025757
1479425761631562948,0,0,37.4911613464,-122.37587738,95.6635742188
1479425761635488033,0,0,37.4911613464,-122.37587738,95.670463562
1479425761636693000,0,0,37.4911613464,-122.37587738,95.6747970581
1479425761640502929,0,0,37.4911575317,-122.37587738,95.679107666
1479425761642901897,0,0,37.4911575317,-122.37587738,95.6833953857
1479425761645375967,0,0,37.4911575317,-122.37587738,95.6876373291
