timestamp,gear_state,gear_cmd
1479425787025347059,4,0
1479425787075424344,4,0
1479425787125578107,4,0
1479425787175659744,4,0
1479425787225660415,4,0
1479425787275829778,4,0
1479425787325873169,4,0
1479425787375929479,4,0
1479425787426028262,4,0
1479425787476097921,4,0
1479425787526198998,4,0
1479425787576426514,4,0
1479425787626387266,4,0
1479425787676422789,4,0
1479425787726589094,4,0
1479425787776655209,4,0
1479425787826698531,4,0
1479425787876795446,4,0
1479425787927067563,4,0
1479425787976952667,4,0
1479425788027063258,4,0
1479425788077107328,4,0
1479425788127182285,4,0
1479425788177288251,4,0
1479425788227360426,4,0
1479425788277436241,4,0
1479425788327584558,4,0
1479425788377620846,4,0
1479425788427706910,4,0
1479425788477780848,4,0
1479425788527987101,4,0
1479425788577939863,4,0
1479425788628028330,4,0
1479425788678133760,4,0
1479425788728221599,4,0
1479425788778304729,4,0
1479425788828471566,4,0
1479425788878468395,4,0
1479425788928570947,4,0
1479425788978646290,4,0
1479425789028698814,4,0
1479425789078781987,4,0
1479425789128867812,4,0
1479425789178970513,4,0
1479425789229055506,4,0
1479425789279147596,4,0
1479425789329221915,4,0
1479425789379326752,4,0
1479425789429394353,4,0
1479425789479474842,4,0
1479425789529577401,4,0
1479425789579652172,4,0
1479425789629738493,4,0
1479425789679793461,4,0
1479425789729913596,4,0
1479425789779968425,4,0
1479425789830059041,4,0
1479425789880143511,4,0
1479425789930222753,4,0
1479425789980341377,4,0
1479425790030398126,4,0
1479425790080487798,4,0
1479425790130571654,4,0
1479425790180673866,4,0
1479425790230755813,4,0
1479425790280850173,4,0
1479425790330932410,4,0
1479425790380966183,4,0
1479425790431082775,4,0
1479425790481170575,4,0
1479425790531236847,4,0
1479425790581322958,4,0
1479425790631436833,4,0
1479425790681579195,4,0
1479425790731577933,4,0
1479425790781699655,4,0
1479425790831743247,4,0
1479425790881853806,4,0
1479425790931924412,4,0
1479425790982007369,4,0
1479425791032101240,4,0
1479425791082173643,4,0
1479425791132283307,4,0
1479425791182370694,4,0
1479425791232470419,4,0
1479425791282578849,4,0
1479425791332614659,4,0
1479425791382692246,4,0
1479425791432782256,4,0
1479425791482879438,4,0
1479425791532921172,4,0
1479425791583221776,4,0
1479425791633114443,4,0
1479425791683216446,4,0
1479425791733262056,4,0
1479425791783634912,4,0
1479425791833438651,4,0
1479425791883590937,4,0
1479425791933611081,4,0
1479425791983713516,4,0
1479425792033784866,4,0
1479425792083877811,4,0
1479425792134164881,4,0
1479425792184013614,4,0
1479425792234117125,4,0
1479425792284192481,4,0
1479425792334299945,4,0
1479425792384371085,4,0
1479425792434489748,4,0
1479425792484578521,4,0
1479425792534676990,4,0
1479425792584738459,4,0
1479425792634794759,4,0
1479425792684876195,4,0
1479425792734952824,4,0
1479425792785054055,4,0
1479425792835166983,4,0
1479425792885225317,4,0
1479425792935324078,4,0
1479425792985405350,4,0
1479425793035466459,4,0
1479425793085572869,4,0
1479425793135651547,4,0
1479425793185733822,4,0
1479425793235829404,4,0
1479425793285922897,4,0
1479425793335971408,4,0
1479425793386072357,4,0
1479425793436146228,4,0
1479425793486249952,4,0
1479425793536327789,4,0
1479425793586388219,4,0
1479425793636699503,4,0
1479425793686572230,4,0
1479425793736721753,4,0
1479425793786746231,4,0
1479425793836848568,4,0
1479425793886918201,4,0
1479425793937016442,4,0
1479425793987266396,4,0
1479425794037176158,4,0
1479425794087406001,4,0
1479425794137575173,4,0
1479425794187572272,4,0
1479425794237561437,4,0
1479425794287588602,4,0
1479425794337650358,4,0
1479425794387743693,4,0
1479425794437843428,4,0
1479425794488086402,4,0
1479425794537993202,4,0
1479425794588115250,4,0
1479425794638188664,4,0
1479425794688312555,4,0
1479425794738368117,4,0
1479425794788608785,4,0
1479425794838591624,4,0
1479425794889015812,4,0
1479425794938766422,4,0
1479425794988862153,4,0
1479425795038983402,4,0
1479425795089178170,4,0
1479425795139192922,4,0
1479425795189120218,4,0
1479425795239217008,4,0
1479425795289294170,4,0
1479425795339418512,4,0
1479425795389588998,4,0
1479425795439636496,4,0
1479425795489623536,4,0
1479425795539724822,4,0
1479425795589781060,4,0
1479425795639895439,4,0
1479425795689956908,4,0
1479425795740056070,4,0
1479425795790149284,4,0
1479425795840216334,4,0
1479425795890287931,4,0
1479425795940388345,4,0
1479425795990474709,4,0
1479425796040591024,4,0
1479425796090658953,4,0
1479425796141000819,4,0
1479425796190782036,4,0
1479425796240908971,4,0
1479425796290965172,4,0
1479425796341060906,4,0
1479425796391145936,4,0
1479425796441233847,4,0
1479425796491331195,4,0
1479425796541392203,4,0
1479425796591471370,4,0
1479425796641577805,4,0
1479425796691648107,4,0
1479425796741746133,4,0
1479425796791828945,4,0
1479425796841907657,4,0
1479425796891995607,4,0
1479425796942065479,4,0
1479425796992193905,4,0
1479425797042236851,4,0
1479425797092324264,4,0
1479425797142424046,4,0
1479425797192470702,4,0
1479425797242611632,4,0
1479425797292663297,4,0
1479425797342739249,4,0
1479425797392846464,4,0
1479425797443017990,4,0
1479425797492990861,4,0
1479425797543359316,4,0
1479425797593164026,4,0
1479425797643292941,4,0
1479425797693370090,4,0
1479425797743447154,4,0
1479425797793583129,4,0
1479425797843589978,4,0
1479425797893661533,4,0
1479425797943750878,4,0
1479425797993874198,4,0
1479425798043949290,4,0
1479425798094036835,4,0
1479425798144111254,4,0
1479425798194196983,4,0
1479425798244262353,4,0
1479425798294369722,4,0
1479425798344447377,4,0
1479425798394578793,4,0
1479425798444612337,4,0
1479425798494700205,4,0
1479425798544790425,4,0
1479425798594882061,4,0
1479425798644954868,4,0
1479425798695064307,4,0
1479425798745115457,4,0
1479425798795198305,4,0
1479425798845284019,4,0
1479425798895348338,4,0
1479425798945444287,4,0
1479425798995757122,4,0
1479425799045608500,4,0
1479425799095804540,4,0
1479425799145796266,4,0
1479425799196006549,4,0
1479425799246000567,4,0
1479425799296042374,4,0
1479425799346114896,4,0
1479425799396264008,4,0
1479425799446504181,4,0
1479425799496372490,4,0
1479425799546464854,4,0
1479425799596764999,4,0
1479425799646615497,4,0
1479425799696704660,4,0
1479425799746790216,4,0
1479425799797008713,4,0
1479425799847206393,4,0
1479425799897043485,4,0
1479425799947213943,4,0
1479425799997259866,4,0
1479425800047361350,4,0
1479425800097376931,4,0
1479425800147483868,4,0
1479425800197574258,4,0
1479425800247646012,4,0
1479425800297741837,4,0
1479425800347827290,4,0
1479425800397917961,4,0
1479425800448130147,4,0
1479425800498053018,4,0
1479425800548130680,4,0
1479425800598216332,4,0
1479425800648343680,4,0
1479425800698398505,4,0
1479425800748500481,4,0
1479425800798590262,4,0
1479425800848694737,4,0
1479425800898752257,4,0
1479425800948839053,4,0
1479425800998991676,4,0
1479425801048986606,4,0
1479425801099110001,4,0
1479425801149178189,4,0
1479425801199271947,4,0
1479425801249346741,4,0
1479425801299429084,4,0
1479425801349573407,4,0
1479425801399606142,4,0
1479425801449656758,4,0
1479425801499752053,4,0
1479425801549836713,4,0
1479425801599927444,4,0
1479425801650033626,4,0
1479425801700071431,4,0
1479425801750219281,4,0
1479425801800285163,4,0
1479425801850367615,4,0
1479425801900473091,4,0
1479425801950588795,4,0
1479425802000614658,4,0
1479425802050705231,4,0
1479425802100783528,4,0
1479425802150847416,4,0
1479425802200923220,4,0
1479425802251048077,4,0
1479425802301116520,4,0
1479425802351208932,4,0
1479425802401309724,4,0
1479425802451366051,4,0
1479425802501452767,4,0
1479425802551576084,4,0
1479425802601637375,4,0
1479425802651693289,4,0
1479425802701791032,4,0
1479425802751874375,4,0
1479425802801955434,4,0
1479425802852018352,4,0
1479425802902124370,4,0
1479425802952196716,4,0
1479425803002287143,4,0
1479425803052394051,4,0
1479425803102471608,4,0
1479425803152577747,4,0
1479425803202650855,4,0
1479425803252696432,4,0
1479425803302827747,4,0
1479425803352874779,4,0
1479425803402954556,4,0
1479425803453101399,4,0
1479425803503126816,4,0
1479425803553237552,4,0
1479425803603324821,4,0
1479425803653397471,4,0
1479425803703491418,4,0
1479425803753573066,4,0
1479425803803656456,4,0
1479425803853754503,4,0
1479425803903801915,4,0
1479425803953926633,4,0
1479425804004021853,4,0
1479425804054061215,4,0
1479425804104157421,4,0
1479425804154269295,4,0
1479425804204335550,4,0
1479425804254572188,4,0
1479425804304480069,4,0
1479425804354833158,4,0
1479425804404658470,4,0
1479425804454747293,4,0
1479425804504845916,4,0
1479425804554930806,4,0
1479425804605011702,4,0
1479425804655081808,4,0
1479425804705194380,4,0
1479425804755240609,4,0
1479425804805325677,4,0
1479425804855436852,4,0
1479425804905495180,4,0
1479425804955607156,4,0
1479425805005660596,4,0
1479425805055777638,4,0
1479425805105828242,4,0
1479425805156058594,4,0
1479425805206037810,4,0
1479425805256086607,4,0
1479425805306195578,4,0
1479425805356266231,4,0
1479425805406354506,4,0
1479425805456437233,4,0
1479425805506578191,4,0
1479425805557077440,4,0
1479425805606692012,4,0
1479425805656838469,4,0
1479425805706870492,4,0
1479425805756947892,4,0
1479425805807059055,4,0
1479425805857111803,4,0
1479425805907355816,4,0
1479425805957256790,4,0
1479425806007362305,4,0
1479425806057473133,4,0
1479425806107576227,4,0
1479425806157602843,4,0
1479425806207987675,4,0
1479425806257797940,4,0
1479425806307879085,4,0
1479425806357947172,4,0
1479425806408215692,4,0
1479425806458126000,4,0
1479425806508272602,4,0
1479425806558293004,4,0
1479425806608484455,4,0
1479425806658476405,4,0
1479425806708628965,4,0
1479425806758619697,4,0
1479425806808725336,4,0
1479425806858812447,4,0
1479425806908885914,4,0
1479425806958989946,4,0
1479425807009075851,4,0
1479425807059126897,4,0
1479425807109228994,4,0
1479425807159291180,4,0
1479425807209367162,4,0
1479425807259469577,4,0
1479425807309589181,4,0
1479425807359645471,4,0
1479425807409748160,4,0
1479425807459842058,4,0
1479425807509920365,4,0
1479425807559989326,4,0
1479425807610065759,4,0
1479425807660172252,4,0
1479425807710218518,4,0
1479425807760323533,4,0
1479425807810404512,4,0
1479425807860493474,4,0
1479425807910586322,4,0
1479425807960653358,4,0
1479425808010740658,4,0
1479425808060821134,4,0
1479425808110909640,4,0
1479425808160969548,4,0
1479425808211092296,4,0
1479425808261182530,4,0
1479425808311265447,4,0
1479425808361324947,4,0
1479425808411417765,4,0
1479425808461628302,4,0
1479425808511618057,4,0
1479425808561749426,4,0
1479425808611755420,4,0
1479425808662044485,4,0
1479425808711938927,4,0
1479425808762032487,4,0
1479425808812119457,4,0
1479425808862427520,4,0
1479425808912295919,4,0
1479425808962403522,4,0
1479425809012565723,4,0
1479425809062586736,4,0
1479425809112732965,4,0
1479425809162699431,4,0
1479425809212827108,4,0
1479425809262900933,4,0
1479425809312986123,4,0
1479425809363113781,4,0
1479425809413219466,4,0
1479425809463340839,4,0
1479425809513286181,4,0
1479425809563442181,4,0
1479425809613471059,4,0
1479425809663589484,4,0
1479425809713648403,4,0
1479425809763695370,4,0
1479425809813787275,4,0
1479425809863885173,4,0
1479425809914217208,4,0
1479425809964022552,4,0
1479425810014125441,4,0
1479425810064216072,4,0
1479425810114280820,4,0
1479425810164369835,4,0
1479425810214484039,4,0
1479425810264593234,4,0
1479425810314655526,4,0
1479425810364744738,4,0
1479425810414794756,4,0
1479425810464869445,4,0
1479425810514959412,4,0
1479425810565058165,4,0
1479425810615155389,4,0
1479425810665236971,4,0
1479425810715301185,4,0
1479425810765424499,4,0
1479425810815487587,4,0
1479425810865575004,4,0
1479425810915807864,4,0
1479425810965736096,4,0
1479425811015817521,4,0
1479425811065925811,4,0
1479425811115992519,4,0
1479425811166074586,4,0
1479425811216157806,4,0
1479425811266251436,4,0
1479425811316349131,4,0
1479425811366589916,4,0
1479425811416609116,4,0
1479425811466785879,4,0
1479425811516786033,4,0
1479425811566778773,4,0
1479425811616878180,4,0
1479425811666965024,4,0
1479425811716997944,4,0
1479425811767084406,4,0
1479425811817220338,4,0
1479425811867401091,4,0
1479425811917355337,4,0
1479425811967443316,4,0
1479425812017485858,4,0
1479425812067598345,4,0
1479425812117703200,4,0
1479425812167746815,4,0
1479425812217826833,4,0
1479425812267920323,4,0
1479425812318032257,4,0
1479425812368354237,4,0
1479425812418190765,4,0
1479425812468315542,4,0
1479425812518355389,4,0
1479425812568445213,4,0
1479425812618498118,4,0
1479425812668632065,4,0
1479425812718696617,4,0
1479425812768788354,4,0
1479425812818863316,4,0
1479425812868973499,4,0
1479425812919018072,4,0
1479425812969153676,4,0
1479425813019205953,4,0
1479425813069263001,4,0
1479425813119353771,4,0
1479425813169468616,4,0
1479425813219593498,4,0
1479425813269627979,4,0
1479425813319710096,4,0
1479425813369791533,4,0
1479425813419885729,4,0
1479425813469979303,4,0
1479425813520038619,4,0
1479425813570117340,4,0
1479425813620209392,4,0
1479425813670313609,4,0
1479425813720403232,4,0
1479425813770483610,4,0
1479425813820588473,4,0
1479425813870656847,4,0
1479425813920704789,4,0
1479425813970823651,4,0
1479425814020868573,4,0
1479425814070970498,4,0
1479425814121059908,4,0
1479425814171122149,4,0
1479425814221240034,4,0
1479425814271333808,4,0
1479425814321409065,4,0
1479425814371469472,4,0
1479425814421583709,4,0
1479425814471659832,4,0
1479425814521745961,4,0
1479425814571834785,4,0
1479425814621897958,4,0
1479425814672000354,4,0
1479425814722059697,4,0
1479425814772155095,4,0
1479425814822222003,4,0
1479425814872329174,4,0
1479425814922715699,4,0
1479425814972478486,4,0
1479425815022578919,4,0
1479425815072657918,4,0
1479425815122760846,4,0
1479425815172850308,4,0
1479425815222925762,4,0
1479425815272996136,4,0
1479425815323105805,4,0
1479425815373202017,4,0
1479425815423239870,4,0
1479425815473328114,4,0
1479425815523409588,4,0
1479425815573493292,4,0
1479425815623634246,4,0
1479425815673699803,4,0
1479425815723753105,4,0
1479425815773836974,4,0
1479425815823938377,4,0
1479425815874016810,4,0
1479425815924113187,4,0
1479425815974204968,4,0
1479425816024287337,4,0
1479425816074323595,4,0
1479425816124470615,4,0
1479425816174578790,4,0
1479425816224621925,4,0
1479425816281128759,4,0
1479425816324788410,4,0
1479425816374836933,4,0
1479425816424948708,4,0
1479425816475016427,4,0
1479425816525099452,4,0
1479425816575367740,4,0
1479425816625276025,4,0
1479425816675363382,4,0
1479425816725445267,4,0
1479425816775580586,4,0
1479425816825616124,4,0
1479425816875698492,4,0
1479425816925783734,4,0
1479425816975885428,4,0
1479425817025945745,4,0
1479425817076057261,4,0
1479425817126174674,4,0
1479425817176247498,4,0
1479425817226325056,4,0
1479425817276363044,4,0
1479425817326479438,4,0
1479425817376677366,4,0
1479425817426665237,4,0
1479425817476747537,4,0
1479425817526798003,4,0
1479425817576991504,4,0
1479425817626956164,4,0
1479425817677081310,4,0
1479425817727165683,4,0
1479425817777221539,4,0
1479425817827441568,4,0
1479425817877412183,4,0
1479425817929116754,4,0
1479425817977630075,4,0
1479425818027655426,4,0
1479425818077772865,4,0
1479425818127847231,4,0
1479425818177904175,4,0
1479425818228050777,4,0
1479425818278059185,4,0
1479425818328139343,4,0
1479425818378244128,4,0
1479425818428410757,4,0
1479425818478450340,4,0
1479425818528464470,4,0
1479425818578594361,4,0
1479425818628695063,4,0
1479425818678743946,4,0
1479425818728829797,4,0
1479425818778909744,4,0
1479425818828994784,4,0
1479425818879081869,4,0
1479425818929169676,4,0
1479425818979271645,4,0
1479425819029325543,4,0
1479425819079446409,4,0
1479425819129582260,4,0
1479425819179616846,4,0
1479425819229663215,4,0
1479425819279791370,4,0
1479425819329831946,4,0
1479425819379920514,4,0
1479425819430008319,4,0
1479425819480114102,4,0
1479425819530169743,4,0
1479425819580279772,4,0
1479425819630345587,4,0
1479425819680456093,4,0
1479425819730574388,4,0
1479425819780612886,4,0
1479425819830703650,4,0
1479425819880782473,4,0
1479425819930866752,4,0
1479425819980943946,4,0
1479425820031057375,4,0
1479425820081119380,4,0
1479425820131237879,4,0
1479425820181294002,4,0
1479425820231346712,4,0
1479425820281463804,4,0
1479425820331586888,4,0
1479425820381647185,4,0
1479425820431691649,4,0
1479425820481794240,4,0
1479425820531868362,4,0
1479425820581972115,4,0
1479425820632145045,4,0
1479425820682121546,4,0
1479425820732195676,4,0
1479425820782281172,4,0
1479425820832394352,4,0
1479425820882454219,4,0
1479425820932593631,4,0
1479425820982661580,4,0
1479425821032717260,4,0
1479425821082821656,4,0
1479425821132868773,4,0
1479425821182984348,4,0
1479425821233089861,4,0
1479425821283144568,4,0
1479425821333237928,4,0
1479425821383327751,4,0
1479425821433395943,4,0
1479425821483480543,4,0
1479425821533573954,4,0
1479425821583670143,4,0
1479425821633740443,4,0
1479425821683826665,4,0
1479425821733907490,4,0
1479425821783967540,4,0
1479425821834055432,4,0
1479425821884142828,4,0
1479425821934232289,4,0
1479425821984343288,4,0
1479425822034407170,4,0
1479425822084485821,4,0
1479425822134595205,4,0
1479425822184653235,4,0
1479425822234745480,4,0
1479425822284841523,4,0
1479425822335124272,4,0
1479425822384987709,4,0
1479425822435094224,4,0
1479425822485156262,4,0
1479425822535389451,4,0
1479425822585321829,4,0
1479425822635475516,4,0
1479425822685691989,4,0
1479425822735868763,4,0
1479425822785694835,4,0
1479425822836107201,4,0
1479425822885880741,4,0
1479425822936217424,4,0
1479425822986054312,4,0
1479425823036252688,4,0
1479425823086439427,4,0
1479425823136488125,4,0
1479425823186356440,4,0
1479425823236579624,4,0
1479425823286588373,4,0
1479425823336619111,4,0
1479425823386862186,4,0
1479425823436902611,4,0
1479425823486845903,4,0
1479425823537112987,4,0
1479425823587055179,4,0
1479425823637108675,4,0
1479425823687203208,4,0
1479425823737272189,4,0
1479425823787586807,4,0
1479425823837437789,4,0
1479425823887664407,4,0
1479425823937609665,4,0
1479425823987700446,4,0
1479425824037784839,4,0
1479425824087882882,4,0
1479425824137967789,4,0
1479425824188055674,4,0
1479425824238101442,4,0
1479425824288195335,4,0
1479425824338315740,4,0
1479425824388527487,4,0
1479425824438486793,4,0
1479425824488573259,4,0
1479425824538606199,4,0
1479425824588727401,4,0
1479425824638800444,4,0
1479425824688877247,4,0
1479425824739134578,4,0
1479425824789168119,4,0
1479425824839155183,4,0
1479425824889386524,4,0
1479425824939394896,4,0
1479425824989622489,4,0
1479425825039617709,4,0
1479425825089614888,4,0
1479425825139876732,4,0
1479425825189875475,4,0
1479425825239836951,4,0
1479425825289924838,4,0
1479425825339996642,4,0
1479425825390058364,4,0
1479425825440172070,4,0
1479425825490220063,4,0
1479425825540326093,4,0
1479425825590422472,4,0
1479425825640504613,4,0
1479425825690574795,4,0
1479425825740695175,4,0
1479425825790746385,4,0
1479425825840822863,4,0
1479425825890925171,4,0
1479425825941010732,4,0
1479425825991093383,4,0
1479425826041192271,4,0
1479425826091272117,4,0
1479425826141332991,4,0
1479425826191415947,4,0
1479425826241600162,4,0
1479425826291620596,4,0
1479425826342168315,4,0
1479425826391782052,4,0
1479425826441836756,4,0
1479425826491924965,4,0
1479425826542013936,4,0
1479425826592096413,4,0
1479425826642187617,4,0
1479425826692271208,4,0
1479425826742444748,4,0
1479425826792449742,4,0
1479425826842712583,4,0
1479425826892602991,4,0
1479425826942685119,4,0
1479425826992759493,4,0
1479425827042871665,4,0
1479425827092969081,4,0
1479425827143018786,4,0
1479425827193101815,4,0
1479425827243213798,4,0
1479425827293296140,4,0
1479425827343335454,4,0
1479425827393453219,4,0
1479425827443573564,4,0
1479425827493628475,4,0
1479425827543678208,4,0
1479425827593789283,4,0
1479425827643866382,4,0
1479425827693974161,4,0
1479425827744062186,4,0
1479425827794138729,4,0
1479425827844186979,4,0
1479425827894273409,4,0
1479425827944365203,4,0
1479425827994459761,4,0
1479425828044578361,4,0
1479425828094635523,4,0
1479425828144696112,4,0
1479425828194771670,4,0
1479425828244912034,4,0
1479425828294956330,4,0
1479425828345047935,4,0
1479425828395134998,4,0
1479425828445235883,4,0
1479425828495315249,4,0
